1739263378.8854706,304.53,8266.5,-81.01866117952875,-68.57636050620641
1739263378.8854706,330.08,0.0,600.0,400.0
1739263378.8854706,324.3,3220.75,412.0559643524783,138.44819807632155
1739263378.8854706,338.58,605.75,577.877903273417,343.6090125869417
1739263378.8854706,340.31,600.25,579.7757205857187,343.4846998842519
1739263378.8854706,342.09,595.75,581.6793352861567,343.31196008466213
1739263378.8854706,344.03,592.75,583.6914319953395,343.01266601570694
1739263378.8854706,347.44,613.0,586.6695873774071,340.166981529331
1739263378.8854706,350.16,428.25,592.6813187540707,357.8050058677515
1739263378.8854706,351.86,427.75,593.9433866108799,357.6559560356509
1739263378.8854706,353.55,427.0,595.2032478569823,357.5702796511872
1739263378.8854706,355.69,428.0,596.7834615586282,357.3210370269476
1739263378.8854706,357.3,428.25,597.9826662483595,357.22254110475365
1739263378.8854706,359.2,429.0,599.4010224634507,357.10418172000084
1739263378.8854706,1.0,429.75,600.7500171666422,357.0315453006541
1739263378.8854706,2.41,431.25,601.8134076697045,356.91314379508
1739263378.8854706,4.17,436.5,603.1740531587463,356.46555517127325
1739263378.8854706,5.11,591.75,605.2706070349285,341.0601889510718
1739263378.8854706,6.94,589.25,607.119900966161,341.50673000052007
1739263378.8854706,8.56,591.75,608.807904347567,341.4841778148499
1739263378.8854706,11.83,0.0,600.0,400.0
1739263378.8854706,13.77,667.75,615.8941153808041,335.14417742976593
1739263378.8854706,15.48,664.75,617.742309740072,335.9364684856716
1739263378.8854706,17.3,647.25,619.2475887246846,338.20310725218144
1739263378.8854706,19.08,644.0,621.0515891097783,339.13793795842054
1739263378.8854706,20.78,655.25,623.2470004571027,338.73742908800295
1739263378.8854706,22.41,703.25,626.8101217124779,334.9859784449376
1739263378.8854706,24.03,760.75,630.9788749311591,330.51824028567205
1739263378.8875186,35.42,0.0,600.0,400.0
1739263378.8875186,29.53,4312.25,812.5418372283323,24.79210022628098
1739263378.8875186,34.81,716.75,640.9161666277773,341.1512707572376
1739263378.8875186,38.33,673.5,641.7697867184312,347.16717481057094
1739263378.8875186,40.17,0.0,600.0,400.0
1739263378.8875186,43.92,623.75,643.2666249500737,355.0707245726168
1739263378.8875186,45.72,615.5,644.0658905299938,357.0279184609518
1739263378.8918314,54.81,0.0,600.0,400.0
1739263378.8918314,63.55,1806.75,761.7625556264624,319.52434391571785
1739263378.8918314,65.27,1799.5,763.4466520332767,324.71922928720124
